ID,Use_Cat,Cons_Frame,lat,long
19845,,,-13.944100700001243,-171.5691499499974
4880,,,-13.944094832104298,-171.56950489498527
18158,,,-13.945389251641675,-171.5726970673136
5554,,,-13.944182948157874,-171.56954036767203
14688,,,-13.94386301904453,-171.56881771208106
6921,,,-13.943923700000447,-171.57042414999927
8758,,,-13.946206100014324,-171.57236179998694
11772,,,-13.94520633162849,-171.5725946433245
3729,Residential,Masonry,-13.943756893375104,-171.56719361875884
6245,Residential,Masonry,-13.940255750002189,-171.57127999999915
4773,,,-13.943691668686947,-171.566317013808
11891,Residential,Masonry,-13.940368699251076,-171.57138846669417
7453,,,-13.943704346077045,-171.57033486727232
15353,,,-13.94335734521478,-171.56992287754
9498,Outbuilding,Masonry,-13.943572817127862,-171.5690924086388
8127,Outbuilding,Masonry,-13.943648517057667,-171.56935495091432
6362,Residential,Masonry,-13.943368216753555,-171.56911524699692
15153,Residential,Masonry,-13.943565630785033,-171.5685933223047
7416,Residential,Masonry,-13.943308348732481,-171.569468016776
9466,Residential,Masonry,-13.943032930460573,-171.5702173736091
3056,Residential,Masonry,-13.94330418101736,-171.57079173278558
4508,Residential,Masonry,-13.942803360679553,-171.56923236909097
13030,Outbuilding,Masonry,-13.943277400325265,-171.56983602264796
2475,Residential,Masonry,-13.942017100564852,-171.57046357864888
7546,Residential,Masonry,-13.9429603959834,-171.56976898901604
10260,Outbuilding,Timber,-13.943219450317516,-171.5699806831925
276,Residential,Masonry,-13.94265791053648,-171.56943867956255
11482,Religious,Reinforced Concrete,-13.942881511495834,-171.57001678214405
6598,Residential,Masonry,-13.942877275631337,-171.56911978914027
8393,Residential,Masonry,-13.942969276902243,-171.56894791507554
1817,Outbuilding,Masonry,-13.942757146996344,-171.56907924016684
18946,Residential,Masonry,-13.94223059040317,-171.57002522005155
8822,Residential,Masonry,-13.942644237830619,-171.57039153650584
7436,Outbuilding,Masonry,-13.94202786165202,-171.57034596562062
8799,Residential,Masonry,-13.942964637844801,-171.56589653136913
121,Outbuilding,Timber,-13.942800152200906,-171.57126431547803
13836,Residential,Masonry,-13.942938610070993,-171.56601844838505
16390,Outbuilding,Masonry,-13.942677750000545,-171.56926374999878
18526,Community - not verified,Masonry,-13.942370550590095,-171.5707607846258
10056,Residential,Masonry,-13.942838814620252,-171.5708476433081
16014,Residential,Masonry,-13.942219581886228,-171.57015191313
1135,Residential,Masonry,-13.942130764045725,-171.57028130263245
10044,Residential,Masonry,-13.943676450832728,-171.56803071599523
5530,Residential,Masonry,-13.94376645000218,-171.5682406499901
1195,Residential,Masonry,-13.943031013246873,-171.56883212870403
5675,Residential,Masonry,-13.943476753024576,-171.5691765190857
15755,Residential,Masonry,-13.94369090791798,-171.56837441415342
14970,Residential,Masonry,-14.033176744838904,-171.43403765833125
4666,,,-13.922713450000488,-171.7972903999997
6478,,,-13.915343587519532,-171.78887164077295
8221,,,-13.922398065813937,-171.5954043885469
12960,,,-13.927099011926268,-171.58591372605034
387,,,-13.938954837406207,-171.5970028210254
4541,,,-13.946941350002508,-171.5880373000002
2911,,,-13.946902900001781,-171.58788934999663
12349,,,-13.946689016963404,-171.58803715097565
11466,,,-13.91396389389597,-171.6004701690656
17903,,,-13.914319392853082,-171.5997590208146
12209,,,-13.914189577607587,-171.59899938366976
3944,,,-13.914443294836492,-171.5991134186977
12937,,,-13.913939282050434,-171.59873184323936
11092,,,-13.91300391547911,-171.6002792325648
9294,,,-13.914624163112007,-171.5992209071527
15637,,,-13.913701879037852,-171.59858043856693
13901,,,-13.915956872215837,-171.6007918295568
3888,,,-13.91758366682361,-171.59905629874353
15677,,,-13.916434299998787,-171.59751509999748
11013,,,-13.916849629328786,-171.59745823399803
11243,,,-13.916072830816654,-171.59850264495813
13663,,,-13.913492954036254,-171.59824756909666
11278,,,-13.916394006508746,-171.60044803030098
12774,,,-13.913374180169061,-171.59800890551512
15991,,,-13.915485678496575,-171.60044978499653
18130,,,-13.914511100008038,-171.6021076499967
17127,,,-13.917133846343749,-171.60131118293074
1857,,,-13.917735150003635,-171.5990395999998
3832,,,-13.91813735000017,-171.5999065500022
12025,,,-13.916341800000096,-171.60024959999572
18469,,,-13.916045667856386,-171.59954020235315
18015,,,-13.91592135457769,-171.59942788056466
11436,,,-13.91639870499553,-171.59980113377227
9674,,,-13.915240444674781,-171.60155518328895
3992,,,-13.91554972042986,-171.60127062583652
16438,,,-13.914757193229592,-171.60207138386147
11083,,,-13.915749859162178,-171.60093947693127
9525,,,-13.915065016280789,-171.60184826669246
15547,,,-13.915088449999587,-171.62292849999866
19346,,,-13.915351514274352,-171.622825767797
7461,,,-13.9144497000008,-171.62292349999964
6376,,,-13.913687300000669,-171.62230405000003
11959,,,-13.916873900002216,-171.62314200000023
1536,,,-13.914946450000782,-171.62294050000028
12613,,,-13.917106628049574,-171.62293014530454
12395,,,-13.915126679084617,-171.62280409787263
10369,,,-13.917059094726294,-171.62315271910626
4491,,,-13.915221987211075,-171.61833575876759
7634,,,-13.91596640868693,-171.61730963331956
8989,,,-13.915521099699818,-171.61755814788546
19071,,,-13.91543940968371,-171.6186324515903
4947,,,-13.915680080866334,-171.62112159662706
13051,,,-13.91566460000644,-171.61727764999725
18131,,,-13.914566950000927,-171.61899514999965
16895,,,-13.916960442735954,-171.62082991731697
10680,,,-13.915438203352945,-171.61839196941116
3741,,,-13.91667345001055,-171.61770384999846
14010,,,-13.91609129408155,-171.6171061190518
5930,,,-13.916525509077909,-171.6187323196979
18823,,,-13.915165449995568,-171.61819139999704
18776,,,-13.91534873296288,-171.61892122321214
13633,,,-13.915297728866351,-171.61997728566547
6756,,,-13.916347150625498,-171.61957841614796
10156,,,-13.91671560000592,-171.61804770000276
11789,,,-13.916347700001173,-171.61895995000097
8541,,,-13.915378416925556,-171.61910065569555
18329,,,-13.916507400000885,-171.61964884999927
6575,,,-13.916569380805106,-171.6184341088302
3213,,,-13.916437150001988,-171.61730224999903
8819,,,-13.915360999998537,-171.61786514999403
8288,,,-13.914463268019372,-171.61625635214597
8351,,,-13.914603450000692,-171.6136719999994
12225,,,-13.915363950001517,-171.6180131999994
5332,,,-13.915379250001164,-171.61747044999953
13660,,,-13.915931758066085,-171.61879797708283
12807,,,-13.91390455000029,-171.61348679999952
3236,,,-13.915364026682333,-171.61822905641057
16414,,,-13.91512938813862,-171.62103297571267
16875,,,-13.916024250003124,-171.61882760000051
16684,,,-13.914120667279683,-171.6146161207073
19440,,,-13.915251209451823,-171.6211680818745
11235,,,-13.915776250001572,-171.62124135000144
17388,,,-13.915893209413507,-171.6185862789227
734,,,-13.915237478177483,-171.618054438344
14293,,,-13.916034929686017,-171.6202418432892
13609,,,-13.91557531763735,-171.61893098317015
5416,,,-13.91606999878938,-171.61989327694064
6965,,,-13.915472607632566,-171.62001802754932
10636,,,-13.915694900012625,-171.61922694998847
7253,,,-13.92572734800838,-171.6221367579136
966,,,-13.925255030678468,-171.62183889600945
6530,,,-13.925625380456015,-171.6215696947011
16797,,,-13.925455149999797,-171.62152759999728
6305,,,-13.92502937590046,-171.62177448635003
8743,,,-13.925855750002222,-171.62160424999934
19306,,,-13.925689550000188,-171.62140414999814
9145,,,-13.925145069723893,-171.62127001266796
3398,,,-13.926676049094382,-171.62270481786194
17475,,,-13.925547300004697,-171.62260139999574
5076,,,-13.92611559999421,-171.6227641000167
11377,,,-13.91921150000016,-171.6227046999998
1636,,,-13.925271019133632,-171.62144385434917
836,,,-13.92481975000215,-171.62169849999842
550,,,-13.924205030586972,-171.62153639523564
2262,,,-13.920148049999288,-171.6217790000005
16558,,,-13.919064524475749,-171.6220298381731
16359,,,-13.925457492646489,-171.6219224693303
6528,,,-13.91920033169702,-171.6220400149114
5575,,,-13.9247986500007,-171.62129904999892
19479,,,-13.926451745470574,-171.62185806932834
8637,,,-13.92463354999926,-171.62163459999368
15117,,,-13.919322558951814,-171.62202492360908
18691,,,-13.924315976325405,-171.62163410648645
4577,,,-13.92443407287557,-171.6216607035964
3537,,,-13.924400406031243,-171.62154680145878
8203,,,-13.924330043401904,-171.62171998969524
19548,,,-13.907894900000782,-171.7347926
18654,,,-13.910104426114787,-171.73758650807943
11316,,,-13.908929750001732,-171.7380352000004
15271,,,-13.899801413882079,-171.74177387073647
15657,,,-13.910658231090848,-171.6234911956781
14745,,,-13.909656850003092,-171.62094165000047
18262,,,-13.902960050001015,-171.62027975000046
11191,,,-13.894692000002609,-171.61163190000102
3368,,,-13.893115852523463,-171.61525628239548
18513,,,-13.905723867501198,-171.61817807712
18796,,,-13.900357300002371,-171.61751184999866
2712,,,-13.893882488367643,-171.6115434183162
10781,,,-13.907060360975954,-171.61842202568212
9917,,,-13.910762086637908,-171.62333702627046
3040,,,-13.909750305749672,-171.622439981442
16188,,,-13.908123150002014,-171.6190613999985
3493,,,-13.909538036821486,-171.62086044044543
1626,,,-13.908265700002579,-171.61917774999714
8384,,,-13.91056555000096,-171.62344184999967
18485,,,-13.901058948710485,-171.61792956729673
18793,,,-13.91050686084851,-171.6209415665662
442,,,-13.908677604605037,-171.62198228216766
7914,,,-13.90338167367294,-171.6678288114591
17961,,,-13.909969421303533,-171.77962177729032
985,,,-13.90816109833756,-171.781717994141
8263,,,-13.912703772251826,-171.7828457541883
3318,,,-13.914218100000056,-171.78222740000004
3145,,,-13.914127109621964,-171.78227812468495
18153,,,-13.914406950001249,-171.78240215000127
15122,,,-13.915244781637798,-171.78163751499102
15490,,,-13.915442913118358,-171.78191682304225
2940,,,-13.91560125000029,-171.78227170000005
9055,,,-13.916984900005549,-171.78178900000455
18381,,,-13.918094021525363,-171.78199345305168
2076,,,-13.918014376849424,-171.7822699907859
14115,,,-13.918050687026668,-171.78207182080735
17665,,,-13.91859321927338,-171.78209396405035
9403,,,-13.91904202839095,-171.78783037470785
17984,,,-13.919037322605531,-171.7880131599866
19350,,,-13.919030759259519,-171.78813792982254
2523,,,-13.918823000000593,-171.78821774999378
1815,,,-13.917427549999358,-171.78823089999807
12258,,,-13.9174096383803,-171.78836985463252
12226,,,-13.91704708099866,-171.78918378234263
18163,,,-13.916653104883034,-171.79049248060457
13985,,,-13.915812218752922,-171.79198970430105
2647,,,-13.91628054285682,-171.79131283424653
14378,,,-13.914524199996961,-171.78727964999803
16741,,,-13.913699930543233,-171.7875097090493
2365,,,-13.916995393084566,-171.79575980129968
7888,,,-13.921571500005511,-171.80184670000278
14354,,,-13.923164650001796,-171.80284325000022
9345,,,-13.915610259883206,-171.79937923052944
12082,,,-13.917436140462216,-171.80028527309193
6891,,,-13.91759429536887,-171.80050780724213
17788,,,-13.920103076919059,-171.80047946427203
18604,,,-13.918599600001388,-171.80130849999307
6516,,,-13.918599595837364,-171.8008131205837
13939,,,-13.922494050000235,-171.80683265000036
14135,,,-13.915998850010567,-171.80071340000717
6822,,,-13.915757857788856,-171.8008164310781
1728,Residential,Masonry,-13.990414478047576,-171.829215194698
1729,Outbuilding,Masonry,-13.990681337510566,-171.82893436138747
1730,Residential,Masonry,-13.99078956174666,-171.82882184535208
1743,Outbuilding,Masonry,-13.991599349765467,-171.83058677661074
1744,Outbuilding,Masonry,-13.991682062882168,-171.83056610701686
1747,Outbuilding,Masonry,-13.991064814423774,-171.83064571388192
1748,Residential,Masonry,-13.990924795914678,-171.8303439492159
1749,Residential,Masonry,-13.989603151655874,-171.83116983109815
1752,Outbuilding,Masonry,-13.989405912199166,-171.83052350233362
1753,Residential,Masonry,-13.989052754043614,-171.83062847439635
1754,Residential,Masonry,-13.988393088909193,-171.8285081569737
1755,Outbuilding,Masonry,-13.988494211853777,-171.82868595460974
1756,Outbuilding,Masonry,-13.988821884064368,-171.82990472929473
1760,Residential,Masonry,-13.988783488621841,-171.83053735614277
1761,Outbuilding,Masonry,-13.988455201008792,-171.83081134874408
1762,Residential,Masonry,-13.988550048971277,-171.8301429057994
1763,Outbuilding,Masonry,-13.988577150626398,-171.82997560684097
1764,Residential,Masonry,-13.987966074684431,-171.82928568153355
1765,Residential,Masonry,-13.987476585443511,-171.82887572164225
1766,Outbuilding,Masonry,-13.987678083785097,-171.82888729513311
1767,Outbuilding,Masonry,-13.988432960612576,-171.82984905076566
1768,Residential,Masonry,-13.988127565826893,-171.83023305643425
1769,Residential,Masonry,-13.988084069272468,-171.83044034633983
1770,Residential,Masonry,-13.988245069635788,-171.83074593735222
1772,Outbuilding,Masonry,-13.987856085167843,-171.83005015938085
1774,Residential,Masonry,-13.987798498060643,-171.83063708904731
1776,Residential,Masonry,-13.987363103242915,-171.83059675094364
1781,Outbuilding,Masonry,-13.987198105215823,-171.8289780837002
1782,Residential,Masonry,-13.986683066452908,-171.82920611205702
1783,Outbuilding,Masonry,-13.98659038411837,-171.82923806485982
1784,Outbuilding,Masonry,-13.987397553495962,-171.8295533535632
1785,Outbuilding,Masonry,-13.986573859058051,-171.8299175286432
1786,Residential,Masonry,-13.986621729788446,-171.82978813597848
1787,Residential,Masonry,-13.987029193863615,-171.82957294820577
1788,Residential,Masonry,-13.986362694197217,-171.82956433160976
1789,Residential,Masonry,-13.985597347498294,-171.82939294705636
1790,Residential,Masonry,-13.985462152448187,-171.82938769861565
1791,Residential,Masonry,-13.985662233622758,-171.82911217668502
1792,Residential,Masonry,-13.985786661832218,-171.82900606773907
1793,Residential,Masonry,-13.985854814438644,-171.8287952875817
1794,Outbuilding,Masonry,-13.985809990137344,-171.82870490357624
1795,Outbuilding,Masonry,-13.985435625186152,-171.829118659031
1796,Outbuilding,Masonry,-13.98543269441479,-171.8287779547388
1797,Outbuilding,Masonry,-13.985634573212291,-171.8287795402437
1798,Outbuilding,Masonry,-13.9857132399131,-171.82832283459342
1799,Outbuilding,Masonry,-13.985647709526196,-171.82842640396893
1800,Outbuilding,Masonry,-13.985388046685253,-171.82865484560733
1801,Residential,Masonry,-13.986149575941148,-171.8297534901123
1816,Outbuilding,Masonry,-13.985171007962485,-171.83056283270508
1817,Outbuilding,Masonry,-13.985077178465204,-171.83065839375192
1936,Outbuilding,Masonry,-13.980545761167702,-171.83308565679914
1941,Outbuilding,Masonry,-13.982812479124629,-171.83270897253556
1942,Outbuilding,Masonry,-13.98267286519638,-171.83266308714295
1745,Residential,Masonry,-13.990820111442979,-171.8311175015813
1746,Outbuilding,Masonry,-13.990806417828527,-171.83122394885132
1722,Residential,Masonry,-13.992301105120701,-171.83116825206278
1723,Residential,Masonry,-13.992135054324752,-171.8311976189621
1724,Residential,Masonry,-13.992165074129872,-171.83061386191002
1725,Outbuilding,Masonry,-13.992074078299252,-171.83045367091424
1741,Residential,Masonry,-13.99161281693783,-171.83123851959533
1742,Outbuilding,Masonry,-13.991788733774813,-171.83112378669549
1750,Outbuilding,Masonry,-13.989635208446122,-171.83128598903917
1751,Outbuilding,Masonry,-13.98973108669689,-171.83132750429533
1757,Outbuilding,Masonry,-13.988518247586647,-171.83121488976357
1758,Residential,Masonry,-13.988086145702237,-171.83138505386088
1759,Residential,Masonry,-13.987819800985964,-171.831486721116
1771,Residential,Masonry,-13.988014336920973,-171.83079849718354
1773,Residential,Masonry,-13.987779654622434,-171.83076688778502
1775,Religious,Reinforced Concrete,-13.987569660475339,-171.8309547112585
1777,Residential,Masonry,-13.98715940279897,-171.83066471696424
1778,Fale,Masonry,-13.987340024462927,-171.8318047105227
1779,Residential,Masonry,-13.987208573856316,-171.83191791185868
1780,Residential,Masonry,-13.986393792542447,-171.83243017022417
1802,Outbuilding,Masonry,-13.986676649218388,-171.8304393240429
1803,Residential,Masonry,-13.986730037539992,-171.83071323176077
1804,Residential,Masonry,-13.986746927734716,-171.83132561613314
1805,Residential,Masonry,-13.986469779417039,-171.83153670337532
1806,Outbuilding,Masonry,-13.986557500942581,-171.831456288925
1807,Outbuilding,Masonry,-13.986412407116385,-171.83133792563288
1808,Outbuilding,Masonry,-13.986662203411564,-171.8311985471848
1809,Outbuilding,Masonry,-13.986448057817356,-171.8310656101592
1810,Outbuilding,Masonry,-13.98660843636121,-171.83062524946052
1811,Residential,Masonry,-13.986144911224425,-171.83098911156708
1812,Outbuilding,Masonry,-13.986110515489191,-171.83079638896712
1813,Outbuilding,Masonry,-13.986183440543995,-171.8312194574902
1814,Residential,Masonry,-13.98606051293938,-171.83171879154202
1815,Outbuilding,Masonry,-13.98588135264121,-171.83163383955164
1948,Residential,Masonry,-13.984495975607851,-171.83301376887172
1950,Outbuilding,Masonry,-13.98428732274266,-171.83288902126534
1951,Residential,Masonry,-13.985416952223904,-171.83275092063218
1952,Residential,Masonry,-13.984990046096929,-171.8324154260925
1953,Residential,Masonry,-13.985180457438858,-171.83216293532294
1954,Outbuilding,Masonry,-13.985051403513205,-171.83201706343806
1955,Residential,Masonry,-13.985480805086706,-171.83198005623694
1956,Residential,Masonry,-13.985383801924273,-171.83185086403208
1957,Outbuilding,Masonry,-13.985335743294517,-171.83225310618397
550,Residential,Masonry,-13.989683120479343,-171.82226811827658
551,Outbuilding,Masonry,-13.99087964646815,-171.8235021811909
552,Residential,Masonry,-13.987009997529963,-171.82329566800115
553,Residential,Masonry,-13.987530005345944,-171.82427739651774
554,Outbuilding,Masonry,-13.987317113278849,-171.82353104499535
555,Outbuilding,Masonry,-13.98877187797353,-171.8259368194811
556,Outbuilding,Masonry,-13.991200851489952,-171.82773345803906
557,Residential,Masonry,-13.991907841517882,-171.82826294215715
558,Residential,Masonry,-13.992347425672483,-171.82763654957884
559,Outbuilding,Masonry,-13.992555659761448,-171.8272766915895
560,Residential,Masonry,-13.992473710407044,-171.8283317368378
561,Residential,Masonry,-13.992848906886438,-171.8287435099167
562,Outbuilding,Masonry,-13.992986868014373,-171.82850154272688
563,Outbuilding,Masonry,-13.992882691306779,-171.82844695178665
564,Outbuilding,Masonry,-13.99286679750466,-171.82909973502834
565,Residential,Masonry,-13.993036067374938,-171.82982971002906
566,Outbuilding,Masonry,-13.993184933756988,-171.82985694268936
567,Outbuilding,Masonry,-13.993319181835794,-171.82955458622033
568,Outbuilding,Masonry,-13.994032097039089,-171.82908226949166
569,Outbuilding,Masonry,-13.993598266482083,-171.8289112781041
570,Outbuilding,Masonry,-13.994019403784831,-171.82895761942112
571,Outbuilding,Masonry,-13.992987434737199,-171.82560756606034
572,Outbuilding,Masonry,-13.99365836911174,-171.8272124430396
573,Residential,Masonry,-13.994587478645936,-171.82806886165935
574,Outbuilding,Masonry,-13.994489737733144,-171.82818182924197
575,Outbuilding,Masonry,-13.99493575535901,-171.82823931942937
576,Outbuilding,Masonry,-13.994944406255842,-171.82863452816025
577,Outbuilding,Masonry,-13.994665491019099,-171.82867749670066
578,Residential,Masonry,-13.995311224261705,-171.82842796626113
580,Residential,Masonry,-13.992868847414057,-171.82412198612542
581,Residential,Masonry,-13.993577157438372,-171.82495644287076
582,Outbuilding,Masonry,-13.994049092324204,-171.8264500479364
583,Outbuilding,Masonry,-13.994402802182625,-171.82717032984704
584,Outbuilding,Masonry,-13.994176780171504,-171.826583800927
588,Outbuilding,Masonry,-13.996098311162488,-171.8234990408227
589,Residential,Masonry,-13.997053812903502,-171.8233088875469
590,Outbuilding,Masonry,-13.99670786993503,-171.82335743219505
591,Residential,Masonry,-13.996685269212408,-171.82433120009907
592,Outbuilding,Masonry,-13.99626499123801,-171.8240548080769
593,Outbuilding,Masonry,-13.996117695011838,-171.82472578726114
594,Outbuilding,Masonry,-13.996935151325257,-171.82509876074488
618,Residential,Masonry,-13.99586162370166,-171.82873098779538
1726,Residential,Masonry,-13.992413337144605,-171.82961798214407
1727,Outbuilding,Masonry,-13.992347331881243,-171.82955452175216
1731,Residential,Masonry,-13.987803322476143,-171.82628895959905
1732,Outbuilding,Masonry,-13.987445291137794,-171.82586322499017
1733,Residential,Masonry,-13.987489232361558,-171.82573963025243
1734,Residential,Masonry,-13.987614291996417,-171.82573723076803
1735,Residential,Masonry,-13.987429530313728,-171.8256421946586
1736,Residential,Masonry,-13.987392887878707,-171.82554167040183
1737,Outbuilding,Masonry,-13.987326306639027,-171.8255105013668
1738,Residential,Masonry,-13.987497774926943,-171.82540353503737
1739,Residential,Masonry,-13.987446728637702,-171.82517448570078
1740,Outbuilding,Masonry,-13.987657131605605,-171.8255008127801
597,Residential,Masonry,-13.99306938557063,-171.83050935107448
598,Outbuilding,Masonry,-13.993301316605551,-171.8305708790724
602,Outbuilding,Masonry,-13.993747342754267,-171.82988554702598
649,Residential,Masonry,-13.99830663964508,-171.82579933269068
428,Fale,Masonry,-14.00076678283419,-171.82606544597277
429,Residential,Masonry,-14.000926992808376,-171.8257879253269
430,Residential,Masonry,-14.00112629340658,-171.82523849668596
431,Outbuilding,Masonry,-14.0012546559877,-171.82539138075347
432,Residential,Masonry,-14.001683885017519,-171.8247245372105
433,Residential,Masonry,-14.001129508356819,-171.82479985077597
434,Residential,Masonry,-14.001295437618689,-171.82474287809367
435,Residential,Masonry,-14.001448545725335,-171.82454268160237
538,Residential,Masonry,-14.000706168008257,-171.8244011169055
539,Residential,Masonry,-14.00045837847407,-171.82438385812534
541,Residential,Masonry,-14.000201595707479,-171.824623026985
542,Religious,Reinforced Concrete,-14.000569469457215,-171.82468463652674
543,Residential,Masonry,-14.000571686410597,-171.824946781226
544,Residential,Masonry,-14.000340928318082,-171.82485695076141
545,Residential,Masonry,-14.000238326012793,-171.82507350282734
546,Residential,Masonry,-13.99983238265292,-171.82632806733275
547,Residential,Masonry,-13.999604232896912,-171.82621169117968
548,Residential,Masonry,-13.999774884868133,-171.82711939468717
549,Residential,Masonry,-13.999366969760814,-171.8263178186446
579,Outbuilding,Masonry,-13.99539857870453,-171.82852630412347
585,Outbuilding,Masonry,-13.994689175213425,-171.82749896959672
586,Outbuilding,Masonry,-13.995240232545923,-171.82757586162143
595,Residential,Masonry,-13.996958195344433,-171.82575454543726
596,Outbuilding,Masonry,-13.997368759041642,-171.8263950398864
599,Residential,Masonry,-13.993535602378879,-171.83061674461723
600,Residential,Masonry,-13.994003923056871,-171.83014544054578
601,Residential,Masonry,-13.993996722313032,-171.83043068482854
603,Outbuilding,Masonry,-13.994289397480898,-171.82973953598562
604,Residential,Masonry,-13.994410621754461,-171.83019926156578
605,Residential,Masonry,-13.994827446632486,-171.83054798010662
606,Residential,Masonry,-13.994844470990664,-171.83002463320494
607,Residential,Masonry,-13.995524337385447,-171.82997898814048
608,Fale,Masonry,-13.994715642685502,-171.82989990029412
609,Residential,Masonry,-13.99579610467966,-171.82953919152843
610,Residential,Masonry,-13.996032423935453,-171.82957030807052
611,Residential,Masonry,-13.996252620927548,-171.82944530928444
612,Residential,Masonry,-13.99643230815763,-171.82932870615798
613,Residential,Masonry,-13.996112587434746,-171.82930519313476
614,Residential,Masonry,-13.99626036803705,-171.82914624144405
615,Residential,Masonry,-13.995720497509184,-171.82914492794998
616,Residential,Masonry,-13.995889674021225,-171.8288897059875
617,Outbuilding,Masonry,-13.995832276159437,-171.82902339590447
619,Residential,Masonry,-13.996385177007694,-171.8287960334711
620,Residential,Masonry,-13.996649824646488,-171.82903035124173
621,Residential,Masonry,-13.996873679251493,-171.82892822440283
622,Residential,Masonry,-13.996785665882946,-171.82877627153815
623,Residential,Masonry,-13.996706701707852,-171.82861547627402
624,Residential,Masonry,-13.996245643235328,-171.82850488982686
625,Residential,Masonry,-13.996988677895706,-171.8286482511213
626,Residential,Masonry,-13.996393953059613,-171.82817799945514
627,Residential,Masonry,-13.997329927973674,-171.82844909046975
628,Residential,Masonry,-13.997157695582201,-171.82835225615625
629,Outbuilding,Masonry,-13.997210999626915,-171.82825557126506
630,Residential,Masonry,-13.997007820732083,-171.8284513844432
631,Residential,Masonry,-13.996812534436508,-171.8276510924171
632,Residential,Masonry,-13.996638362220857,-171.82784581628457
633,Outbuilding,Masonry,-13.996582078176163,-171.8276997110892
634,Outbuilding,Masonry,-13.996587798001796,-171.82754416389238
635,Residential,Masonry,-13.99668801805628,-171.8274404026627
636,Outbuilding,Masonry,-13.997392041896665,-171.8280266968839
637,Residential,Masonry,-13.997589552381719,-171.827710192649
638,Residential,Masonry,-13.997803108482175,-171.82788069640858
639,Residential,Masonry,-13.997826415464745,-171.82764598998304
640,Residential,Masonry,-13.99771528560572,-171.82750347145395
641,Residential,Masonry,-13.99756971229093,-171.8274686763583
642,Residential,Masonry,-13.997724409686393,-171.8270477236944
643,Residential,Masonry,-13.997807825962346,-171.8266976669091
644,Residential,Masonry,-13.99813635806568,-171.8264248296923
645,Outbuilding,Masonry,-13.997722383680305,-171.82652315522216
646,Residential,Masonry,-13.998728349333765,-171.82700495068715
647,Residential,Masonry,-13.998547266742364,-171.8269802408954
648,Outbuilding,Masonry,-13.998471066301068,-171.82680189983915
650,Residential,Masonry,-13.998458903930072,-171.82614003892326
651,Residential,Masonry,-13.998877280844692,-171.8264469122075
652,Outbuilding,Masonry,-13.998699461278589,-171.82645581999955
653,Religious,Reinforced Concrete,-13.998922407500269,-171.82673066280512
654,Residential,Masonry,-13.99914895755093,-171.8264969704184
655,Residential,Masonry,-13.99902487340273,-171.8263118783497
656,Residential,Masonry,-13.994004719174821,-171.8312515822088
657,Residential,Masonry,-13.994162876672117,-171.83129964737387
658,Residential,Masonry,-13.994573566463702,-171.83130610613262
659,Residential,Masonry,-13.994868940382776,-171.83120323592522
660,Outbuilding,Masonry,-13.995005233359723,-171.83117929754974
661,Outbuilding,Masonry,-13.9951747622372,-171.8311383761246
662,Residential,Masonry,-13.995251236189509,-171.83104889320097
663,Residential,Masonry,-13.995340930418603,-171.8311411197153
664,Outbuilding,Masonry,-13.995457040110644,-171.83089390986734
665,Commercial - not verified,Masonry,-13.995648486683573,-171.83079338689663
666,Residential,Masonry,-13.996022163559214,-171.83034203676854
667,Residential,Masonry,-13.996212541437087,-171.83031363464377
668,Residential,Masonry,-13.996298796920104,-171.83016175995704
669,Residential,Masonry,-13.996936917362259,-171.82949419550008
670,Residential,Masonry,-13.997029988464957,-171.82941092607683
671,Residential,Masonry,-13.997618760710925,-171.82895087005687
672,Residential,Masonry,-13.998127797425324,-171.8282667838889
673,Residential,Masonry,-13.998503819965528,-171.827926724164
491,Residential,Masonry,-13.997662716717164,-171.81806115841684
492,Outbuilding,Masonry,-13.997789442007681,-171.81789698590558
493,Residential,Masonry,-13.996700441433177,-171.8168650346311
494,Residential,Masonry,-13.996292230422178,-171.8169068381869
495,Outbuilding,Masonry,-13.995583323484848,-171.81644598219683
496,Outbuilding,Masonry,-13.995794068314588,-171.8172969609334
497,Residential,Masonry,-13.996115010647614,-171.817158788139
498,Residential,Masonry,-13.996296179055628,-171.81729907264943
499,Outbuilding,Masonry,-13.996369504328188,-171.81740616023703
500,Outbuilding,Masonry,-13.9966764829921,-171.81774719130314
501,Residential,Masonry,-13.997034986691625,-171.81824515344536
502,Outbuilding,Masonry,-13.99714538017206,-171.818255652645
587,Residential,Timber,-13.994443854051436,-171.82104432517602
486,Outbuilding,Masonry,-13.99853671070863,-171.81904185115977
488,Outbuilding,Masonry,-13.998710383733082,-171.81910960278043
489,Outbuilding,Masonry,-13.998607102641087,-171.8190694137993
490,Outbuilding,Masonry,-13.997992838348859,-171.81876318006627
503,Residential,Masonry,-13.998463706722234,-171.81985230469536
504,Outbuilding,Masonry,-13.998398744796233,-171.81997874956522
525,Outbuilding,Masonry,-13.998769770981339,-171.82273562213143
526,Outbuilding,Masonry,-13.999145565092572,-171.82376510825097
9,Residential,Masonry,-14.000692757829512,-171.82246172873778
10,Residential,Masonry,-14.000751452658822,-171.82178067455203
11,Residential,Masonry,-14.00063016369019,-171.82161150726498
436,Outbuilding,Masonry,-14.00132367336549,-171.8242856313788
437,Outbuilding,Masonry,-14.0012253869556,-171.823992932589
438,Residential,Masonry,-14.00117620540053,-171.82366550588307
439,Residential,Masonry,-14.001271849641181,-171.82348809671208
