ID,Cons_Frame,Use_Cat,area,storeys,REGION
10791,Masonry,Residential,142.6,1,Falealili
10802,Masonry,Education,373.8,1,Aleipata Itupa i Lalo
10802,Masonry,Residential,162.6,1,Siumu
10807,Masonry,Residential,186.8,1,Siumu
10825,Masonry,Outbuilding,101.1,1,Aleipata Itupa i Lalo
10828,Timber,Outbuilding,43.4,1,Aleipata Itupa i Lalo
10836,Masonry,Outbuilding,205.1,1,Falealili
10844,Masonry,Community,51.9,1,Aleipata Itupa i Luga
10847,Masonry,Residential,83.7,1,Safata
10849,Masonry,Outbuilding,72.9,1,Aleipata Itupa i Luga
10873,Masonry,Outbuilding,12.4,1,Vaa o Fonoti
10875,Timber,Hotel,50.4,2,Falealili
10876,Masonry,Residential,103.7,1,Aleipata Itupa i Lalo
10879,Masonry,Residential,1172.4,1,Safata
10880,Masonry,Residential,182.7,1,Falealili
10882,Masonry,Residential,123.6,1,Vaa o Fonoti
10883,Masonry,Hotel,69.3,3,Lepa
10890,Masonry,Outbuilding,21.3,1,Lepa
10891,Masonry,Outbuilding,127.8,1,Safata
10910,Masonry,Outbuilding,113.5,1,Siumu
10913,Masonry,Residential,94.4,1,Falealili
10915,Masonry,Outbuilding,35.6,1,Vaa o Fonoti
10922,Masonry,Religious,171.9,1,Vaa o Fonoti
10924,Timber,Tourist Fale,11.1,1,Lepa
10935,Timber,Outbuilding,12.5,1,Aleipata Itupa i Lalo
10938,Masonry,Residential,117.7,1,Safata
10950,Timber,Hotel,32.2,2,Lepa
10954,Masonry,Residential,237.8,1,Vaa o Fonoti
10959,Masonry,Outbuilding,16.2,1,Falealili
10965,Masonry,Outbuilding,79.2,1,Vaa o Fonoti
10977,Masonry,Outbuilding,11.1,1,Falealili
10981,Masonry,Residential,133.0,1,Safata
10983,Masonry,Outbuilding,88.8,1,Safata
10983,Masonry,Outbuilding,96.0,1,Siumu
10988,Masonry,Outbuilding,47.3,1,Aleipata Itupa i Luga
11005,Masonry,Residential,128.2,1,Aleipata Itupa i Luga
11011,Masonry,Residential,598.6,1,Lotofaga
11012,Masonry,Hotel,53.2,3,Lotofaga
11019,Masonry,Outbuilding,73.0,1,Falealili
11033,Timber,Outbuilding,7.6,1,Aleipata Itupa i Luga
11035,Masonry,Outbuilding,91.1,1,Siumu
11038,Timber,Tourist Fale,6.7,1,Siumu
11043,Masonry,Residential,203.5,1,Lepa
11044,Masonry,Residential,126.1,1,Safata
11046,Masonry,Residential,104.3,1,Aleipata Itupa i Lalo
11046,Masonry,Residential,136.6,1,Siumu
11047,Masonry,Residential,58.8,1,Falealili
11057,Masonry,Residential,189.0,1,Aleipata Itupa i Luga
11057,Timber,Outbuilding,42.0,1,Falealili
11061,Masonry,Community,281.1,1,Lotofaga
11061,Masonry,Residential,63.2,1,Aleipata Itupa i Luga
11062,Masonry,Residential,197.0,1,Aleipata Itupa i Lalo
11065,Masonry,Residential,147.9,1,Falealili
11065,Masonry,Residential,497.4,1,Safata
11069,Masonry,Residential,200.8,1,Vaa o Fonoti
11075,Masonry,Residential,69.6,1,Falealili
11091,Timber,Fale,47.0,1,Aleipata Itupa i Lalo
11107,Masonry,Outbuilding,43.0,1,Falealili
11111,Masonry,Hotel,340.3,2,Lepa
11114,Timber,Residential,87.1,1,Aleipata Itupa i Lalo
11126,Masonry,Residential,42.0,1,Falealili
11126,Masonry,Residential,93.0,1,Vaa o Fonoti
11134,Masonry,Outbuilding,43.9,1,Falealili
11135,Masonry,Outbuilding,23.3,1,Falealili
11137,Masonry,Residential,182.6,1,Falealili
11137,Masonry,Residential,93.2,1,Vaa o Fonoti
11138,Masonry,Outbuilding,56.5,1,Falealili
11157,Masonry,Residential,203.9,1,Siumu
11159,Masonry,Residential,201.0,1,Falealili
11166,Masonry,Residential,132.3,1,Lotofaga
11169,Masonry,Residential,223.1,1,Safata
11172,Masonry,Residential,325.1,1,Aleipata Itupa i Lalo
11188,Masonry,Residential,120.8,1,Vaa o Fonoti
11190,Masonry,Residential,169.9,1,Safata
11190,Timber,Tourist Fale,23.0,1,Falealili
11191,Masonry,Outbuilding,33.3,1,Vaa o Fonoti
11192,Masonry,Religious,61.5,1,Safata
11198,Masonry,Outbuilding,27.7,1,Siumu
11202,Timber,Tourist Fale,19.9,1,Lepa
11210,Masonry,Residential,190.1,1,Aleipata Itupa i Lalo
11210,Masonry,Residential,203.1,1,Siumu
11210,Masonry,Residential,216.0,1,Safata
11222,Timber,Hotel,32.8,1,Lepa
11224,Masonry,Outbuilding,35.8,1,Aleipata Itupa i Lalo
11226,Masonry,Residential,46.1,1,Aleipata Itupa i Luga
11233,Masonry,Residential,258.2,1,Falealili
11236,Masonry,Outbuilding,35.7,1,Siumu
11237,Masonry,Outbuilding,77.2,1,Aleipata Itupa i Lalo
11237,Masonry,Residential,122.8,1,Vaa o Fonoti
11240,Masonry,Residential,125.7,1,Aleipata Itupa i Luga
11245,Timber,Fale,22.5,1,Lepa
11265,Masonry,Hotel,82.8,3,Falealili
11268,Masonry,Residential,152.4,1,Falealili
11268,Masonry,Residential,89.5,1,Vaa o Fonoti
11269,Masonry,Tourist Fale,36.4,1,Safata
11276,Masonry,Outbuilding,23.8,1,Aleipata Itupa i Lalo
11281,Masonry,Residential,70.0,1,Aleipata Itupa i Lalo
11282,Timber,Outbuilding,15.1,1,Lepa
11291,Masonry,Residential,139.1,1,Lotofaga
11293,Masonry,Residential,184.0,1,Safata
11309,Masonry,Fale,28.5,1,Aleipata Itupa i Luga
11310,Masonry,Outbuilding,240.9,1,Siumu
11315,Masonry,Outbuilding,21.6,1,Falealili
11317,Masonry,Residential,183.2,1,Falealili
11319,Masonry,Residential,77.7,1,Falealili
11323,Masonry,Residential,537.6,1,Safata
11327,Masonry,Hotel,50.2,3,Aleipata Itupa i Luga
11327,Masonry,Residential,123.9,1,Falealili
11333,Masonry,Outbuilding,14.9,1,Falealili
11334,Masonry,Residential,125.2,1,Safata
11341,Masonry,Residential,295.2,1,Safata
11346,Masonry,Residential,225.0,1,Falealili
11347,Timber,Outbuilding,54.0,1,Aleipata Itupa i Lalo
11349,Reinforced_Concrete,Religious,878.3,1,Aleipata Itupa i Luga
11369,Masonry,Residential,148.5,1,Siumu
11375,Masonry,Residential,169.4,1,Lepa
11382,Masonry,Residential,203.8,1,Vaa o Fonoti
11386,Masonry,Residential,89.7,1,Safata
11387,Timber,Outbuilding,11.0,1,Lepa
11391,Masonry,Residential,104.2,1,Safata
11394,Masonry,Outbuilding,70.5,1,Lotofaga
11401,Masonry,Outbuilding,34.4,1,Siumu
11404,Masonry,Residential,130.3,1,Aleipata Itupa i Lalo
11418,Masonry,Residential,123.7,1,Safata
11418,Masonry,Residential,255.6,1,Falealili
11418,Masonry,Residential,288.3,1,Aleipata Itupa i Lalo
11424,Masonry,Residential,262.8,1,Safata
11426,Masonry,Religious,220.4,1,Aleipata Itupa i Lalo
11433,Masonry,Residential,282.5,1,Siumu
11435,Masonry,Residential,83.9,1,Falealili
11436,Masonry,Residential,234.3,1,Falealili
11441,Timber,Outbuilding,19.4,1,Aleipata Itupa i Luga
11442,Masonry,Residential,109.3,1,Siumu
11446,Masonry,Residential,110.3,1,Falealili
11447,Timber,Fale,38.1,1,Safata
11453,Masonry,Residential,93.0,1,Aleipata Itupa i Lalo
11457,Masonry,Residential,154.7,1,Safata
11458,Masonry,Outbuilding,96.9,1,Safata
11466,Timber,Outbuilding,41.7,1,Aleipata Itupa i Luga
11469,Masonry,Residential,89.9,1,Safata
11495,Masonry,Outbuilding,44.1,1,Falealili
11495,Masonry,Residential,83.1,1,Vaa o Fonoti
11496,Masonry,Residential,129.7,1,Anoamaa East
11497,Masonry,Outbuilding,17.2,1,Falealili
11497,Masonry,Residential,135.4,1,Safata
11498,Masonry,Residential,111.2,1,Safata
11500,Masonry,Tourist Fale,160.2,1,Lepa
11504,Masonry,Residential,135.5,1,Siumu
11506,Masonry,Residential,128.8,1,Aleipata Itupa i Lalo
11508,Masonry,Outbuilding,86.3,1,Siumu
11508,Masonry,Residential,160.7,1,Vaa o Fonoti
11529,Masonry,Residential,1.3,1,Aleipata Itupa i Lalo
11530,Masonry,Residential,300.9,1,Aleipata Itupa i Lalo
11540,Masonry,Outbuilding,116.8,1,Siumu
11554,Masonry,Outbuilding,112.0,1,Safata
11558,Masonry,Outbuilding,21.9,1,Anoamaa East
11558,Masonry,Outbuilding,23.1,1,Anoamaa East
11559,Masonry,Residential,149.7,1,Falealili
11561,Masonry,Outbuilding,74.8,1,Siumu
11570,Masonry,Residential,75.3,1,Vaa o Fonoti
11572,Masonry,Outbuilding,114.3,1,Falealili
11574,Masonry,Outbuilding,16.7,1,Falealili
11574,Masonry,Outbuilding,77.6,1,Falealili
11597,Masonry,Residential,252.2,1,Falealili
11610,Masonry,Outbuilding,39.6,1,Falealili
11612,Masonry,Residential,200.0,1,Falealili
11613,Masonry,Residential,96.9,1,Vaa o Fonoti
11616,Timber,Fale,16.5,1,Aleipata Itupa i Luga
11621,Masonry,Residential,137.3,1,Safata
11626,Masonry,Residential,75.1,1,Safata
11630,Masonry,Outbuilding,22.7,1,Safata
11631,Timber,Hotel,32.3,3,Lepa
11634,Masonry,Residential,110.8,1,Siumu
11641,Masonry,Outbuilding,66.2,1,Falealili
11648,Timber,Tourist Fale,11.1,1,Lepa
11650,Timber,Outbuilding,39.7,1,Falealili
11658,Masonry,Residential,78.9,1,Lepa
11666,Masonry,Residential,157.2,1,Aleipata Itupa i Lalo
11672,Masonry,Residential,149.5,1,Safata
11681,Masonry,Outbuilding,37.9,1,Vaa o Fonoti
11695,Masonry,Outbuilding,13.5,1,Vaa o Fonoti
11697,Masonry,Residential,247.0,1,Safata
11708,Timber,Hotel,58.1,3,Falealili
11712,Masonry,Residential,164.6,1,Safata
11712,Masonry,Residential,247.8,1,Aleipata Itupa i Luga
11712,Masonry,Residential,283.8,1,Aleipata Itupa i Lalo
11715,Masonry,Residential,163.7,1,Safata
11730,Masonry,Residential,106.9,1,Falealili
11730,Timber,Tourist Fale,15.3,1,Aleipata Itupa i Luga
11738,Masonry,Outbuilding,31.0,1,Lepa
11739,Masonry,Residential,170.5,1,Falealili
11741,Masonry,Residential,199.3,1,Falealili
11749,Masonry,Outbuilding,50.1,1,Falealili
11758,Masonry,Hotel,28.4,2,Lepa
11762,Masonry,Residential,143.8,1,Vaa o Fonoti
11769,Masonry,Residential,97.9,1,Aleipata Itupa i Luga
11770,Masonry,Outbuilding,40.6,1,Falealili
11779,Masonry,Residential,194.7,1,Safata
11786,Masonry,Outbuilding,91.0,1,Lotofaga
11799,Masonry,Outbuilding,48.8,1,Falealili
11804,Masonry,Residential,189.7,1,Siumu
11810,Masonry,Commercial,531.2,2,Falealili
11818,Masonry,Residential,184.7,1,Siumu
11831,Masonry,Outbuilding,41.6,1,Aleipata Itupa i Luga
11837,Masonry,Residential,174.0,1,Aleipata Itupa i Lalo
11840,Masonry,Residential,160.1,1,Aleipata Itupa i Lalo
11843,Masonry,Outbuilding,63.4,1,Vaa o Fonoti
11849,Masonry,Residential,129.1,1,Siumu
11852,Masonry,Residential,116.7,1,Siumu
11856,Masonry,Residential,132.5,1,Aleipata Itupa i Luga
11856,Masonry,Residential,98.8,1,Aleipata Itupa i Lalo
11856,Reinforced Concrete,Religious,414.0,1,Falealili
11861,Masonry,Outbuilding,32.8,1,Aleipata Itupa i Luga
11861,Masonry,Residential,256.2,1,Safata
11862,Timber,Outbuilding,48.1,1,Lepa
11863,Masonry,Residential,169.8,1,Lotofaga
11865,Masonry,Residential,208.5,1,Falealili
11877,Masonry,Outbuilding,17.8,1,Falealili
11888,Masonry,Residential,343.6,1,Falealili
11896,Masonry,Outbuilding,56.6,1,Falealili
11898,Masonry,Residential,302.4,1,Siumu
11904,Masonry,Residential,318.1,1,Aleipata Itupa i Luga
11905,Masonry,Residential,233.2,1,Falealili
11909,Masonry,Outbuilding,60.5,1,Siumu
11911,Masonry,Outbuilding,23.1,1,Aleipata Itupa i Lalo
11920,Masonry,Fale,174.1,1,Aleipata Itupa i Lalo
11922,Masonry,Hotel,308.0,2,Falealili
11926,Masonry,Residential,62.5,1,Falealili
11929,Masonry,Residential,120.5,1,Aleipata Itupa i Luga
11931,Masonry,Outbuilding,50.1,1,Falealili
11935,Masonry,Outbuilding,64.8,1,Safata
11937,Masonry,Outbuilding,80.3,1,Safata
11940,Masonry,Outbuilding,20.7,1,Vaa o Fonoti
11941,Masonry,Outbuilding,48.0,1,Siumu
11944,Masonry,Religious,674.5,1,Lepa
11948,Masonry,Outbuilding,28.8,1,Falealili
11960,Masonry,Residential,141.4,1,Safata
11962,Masonry,Residential,180.9,1,Falealili
11976,Timber,Outbuilding,41.2,1,Lepa
11979,Masonry,Outbuilding,15.4,1,Vaa o Fonoti
11983,Masonry,Outbuilding,14.2,1,Aleipata Itupa i Luga
11985,Masonry,Residential,218.3,1,Anoamaa East
11987,Masonry,Residential,147.8,1,Aleipata Itupa i Luga
11987,Masonry,Residential,312.9,1,Siumu
11991,Masonry,Residential,83.0,1,Aleipata Itupa i Lalo
11994,Masonry,Residential,171.7,1,Aleipata Itupa i Lalo
11997,Masonry,Outbuilding,28.2,1,Aleipata Itupa i Lalo
11997,Masonry,Outbuilding,52.4,1,Lepa
12010,Masonry,Residential,178.6,1,Safata
12012,Masonry,Commercial,62.5,2,Siumu
12019,Masonry,Outbuilding,29.5,1,Aleipata Itupa i Lalo
12026,Timber,Hotel,20.2,2,Falealili
12029,Masonry,Residential,149.3,1,Falealili
12036,Masonry,Residential,350.0,1,Aleipata Itupa i Lalo
12037,Masonry,Residential,90.3,1,Vaa o Fonoti
12045,Masonry,Residential,90.9,1,Falealili
12053,Masonry,Residential,188.5,1,Safata
12055,Masonry,Residential,154.5,1,Aleipata Itupa i Luga
12056,Masonry,Outbuilding,65.6,1,Falealili
12057,Masonry,Outbuilding,95.8,1,Falealili
12058,Masonry,Residential,307.5,1,Lepa
12067,Masonry,Residential,295.6,1,Siumu
12069,Masonry,Residential,152.4,1,Siumu
12079,Masonry,Outbuilding,38.6,1,Vaa o Fonoti
12084,Masonry,Residential,53.1,1,Vaa o Fonoti
12088,Masonry,Residential,168.1,1,Siumu
12090,Masonry,Residential,87.0,1,Aleipata Itupa i Lalo
12101,Masonry,Residential,467.7,1,Siumu
12111,Masonry,Outbuilding,55.3,1,Falealili
12114,Masonry,Residential,209.8,1,Aleipata Itupa i Luga
12118,Timber,Hotel,111.0,3,Aleipata Itupa i Luga
12127,Masonry,Outbuilding,46.8,1,Falealili
12138,Masonry,Residential,63.6,1,Vaa o Fonoti
12143,Masonry,Outbuilding,28.1,1,Falealili
12147,Masonry,Residential,91.6,1,Aleipata Itupa i Luga
12152,Masonry,Residential,61.9,1,Falealili
12152,Reinforced_Concrete,Hotel,779.0,3,Lotofaga
12158,Masonry,Residential,121.6,1,Falealili
12158,Masonry,Residential,192.1,1,Falealili
12159,Masonry,Residential,92.1,1,Falealili
12160,Timber,Hotel,23.0,3,Falealili
12165,Masonry,Outbuilding,33.8,1,Falealili
12167,Masonry,Commercial,168.6,3,Siumu
12167,Masonry,Residential,192.9,1,Falealili
12168,Masonry,Residential,24.3,1,Aleipata Itupa i Lalo
12169,Reinforced_Concrete,Religious,814.7,1,Falealili
12198,Masonry,Outbuilding,50.8,1,Aleipata Itupa i Lalo
12205,Masonry,Outbuilding,28.2,1,Safata
12208,Masonry,Residential,220.1,1,Aleipata Itupa i Luga
12220,Masonry,Education,178.6,1,Aleipata Itupa i Lalo
12236,Reinforced Concrete,Religious,363.5,1,Safata
12238,Masonry,Outbuilding,47.5,1,Lepa
12248,Masonry,Residential,124.4,1,Safata
12255,Masonry,Residential,945.5,1,Safata
12270,Masonry,Residential,59.3,1,Falealili
12273,Reinforced Concrete,Religious,727.3,1,Falealili
12274,Masonry,Residential,118.4,1,Safata
12275,Masonry,Residential,144.8,1,Aleipata Itupa i Luga
12286,Masonry,Residential,72.2,1,Falealili
12295,Timber,Hotel,27.0,3,Falealili
12306,Masonry,Outbuilding,89.3,1,Safata
12319,Masonry,Residential,96.2,1,Falealili
12323,Masonry,Outbuilding,16.4,1,Falealili
12323,Masonry,Residential,108.7,1,Siumu
12331,Timber,Tourist Fale,19.9,1,Falealili
12333,Masonry,Residential,204.1,1,Safata
12335,Masonry,Residential,156.4,1,Falealili
12336,Masonry,Residential,199.9,1,Aleipata Itupa i Lalo
12337,Masonry,Residential,177.0,1,Safata
12350,Masonry,Outbuilding,82.5,1,Aleipata Itupa i Lalo
12365,Masonry,Outbuilding,27.9,1,Anoamaa East
12378,Masonry,Outbuilding,87.2,1,Siumu
12383,Masonry,Hotel,38.4,2,Falealili
12384,Masonry,Residential,89.0,1,Falealili
12386,Timber,Fale,38.8,1,Falealili
12394,Masonry,Residential,79.4,1,Siumu
12397,Masonry,Residential,96.5,1,Aleipata Itupa i Luga
12402,Masonry,Residential,129.5,1,Safata
12422,Masonry,Outbuilding,76.5,1,Falealili
12433,Timber,Outbuilding,17.3,1,Aleipata Itupa i Lalo
12437,Masonry,Residential,107.1,1,Aleipata Itupa i Lalo
12441,Masonry,Religious,1555.9,1,Siumu
12454,Masonry,Outbuilding,59.2,1,Safata
12456,Masonry,Residential,104.1,1,Aleipata Itupa i Lalo
12456,Timber,Tourist Fale,17.0,1,Aleipata Itupa i Luga
12457,Masonry,Residential,128.1,1,Falealili
12458,Masonry,Residential,89.4,1,Lepa
12459,Masonry,Residential,204.6,1,Aleipata Itupa i Lalo
12464,Masonry,Residential,102.5,1,Falealili
12464,Masonry,Residential,1101.1,1,Falealili
12464,Timber,Tourist Fale,23.0,1,Falealili
12471,Masonry,Residential,74.7,1,Safata
12475,Masonry,Residential,651.0,1,Aleipata Itupa i Luga
12483,Masonry,Residential,137.7,1,Vaa o Fonoti
12494,Masonry,Community - not verified,242.8,1,Safata
12494,Masonry,Residential,341.0,1,Siumu
12497,Masonry,Outbuilding,101.9,1,Siumu
12497,Masonry,Outbuilding,61.4,1,Safata
12523,Masonry,Residential,151.0,1,Aleipata Itupa i Lalo
12529,Masonry,Hotel,31.8,1,Aleipata Itupa i Luga
12532,Timber,Outbuilding,19.9,1,Falealili
12535,Masonry,Residential,82.0,1,Falealili
12544,Timber,Community,44.0,1,Falealili
12549,Masonry,Hotel,63.7,2,Lotofaga
12559,Masonry,Residential,81.4,1,Aleipata Itupa i Lalo
12561,Masonry,Residential,200.9,1,Falealili
12570,Masonry,Residential,148.6,1,Safata
12570,Masonry,Residential,36.7,1,Aleipata Itupa i Luga
12575,Masonry,Hotel,65.7,2,Lotofaga
12582,Masonry,Residential,71.5,1,Aleipata Itupa i Lalo
12583,Masonry,Religious,45.2,1,Vaa o Fonoti
12588,Masonry,Residential,151.3,1,Safata
12590,Masonry,Residential,104.5,1,Falealili
12595,Masonry,Outbuilding,44.4,1,Falealili
12595,Masonry,Outbuilding,640.9,1,Siumu
12596,Masonry,Outbuilding,33.7,1,Lepa
12600,Masonry,Residential,282.9,1,Lepa
12611,Masonry,Residential,93.9,1,Vaa o Fonoti
12614,Masonry,Residential,256.7,1,Falealili
12627,Masonry,Hotel,31.8,3,Aleipata Itupa i Luga
12629,Masonry,Residential,110.3,1,Vaa o Fonoti
12638,Timber,Outbuilding,54.8,1,Aleipata Itupa i Lalo
12640,Timber,Outbuilding,32.6,1,Lepa
12643,Masonry,Residential,133.6,1,Lotofaga
12647,Masonry,Outbuilding,57.6,1,Falealili
12647,Masonry,Residential,129.0,1,Aleipata Itupa i Luga
12651,Timber,Outbuilding,18.5,1,Aleipata Itupa i Lalo
12666,Masonry,Residential,118.8,1,Aleipata Itupa i Lalo
12666,Masonry,Residential,131.1,1,Falealili
12672,Masonry,Outbuilding,30.0,1,Aleipata Itupa i Lalo
12684,Masonry,Residential,113.5,1,Falealili
12688,Timber,Outbuilding,51.5,1,Aleipata Itupa i Lalo
12694,Timber,Tourist Fale,19.9,1,Lepa
12695,Timber,Outbuilding,55.3,1,Aleipata Itupa i Lalo
12713,Masonry,Residential,211.5,1,Siumu
12715,Masonry,Outbuilding,11.8,1,Falealili
12719,Masonry,Outbuilding,140.2,1,Siumu
12720,Masonry,Outbuilding,79.8,1,Safata
12722,Timber,Tourist Fale,11.1,1,Lepa
12733,Masonry,Residential,186.3,1,Safata
12735,Masonry,Residential,141.6,1,Aleipata Itupa i Luga
12739,Masonry,Residential,192.7,1,Falealili
12741,Masonry,Residential,163.9,1,Falealili
12744,Timber,Fale,44.9,1,Siumu
12753,Masonry,Residential,66.9,1,Safata
12761,Masonry,Outbuilding,107.6,1,Falealili
12761,Masonry,Outbuilding,50.8,1,Vaa o Fonoti
12762,Masonry,Residential,475.5,1,Siumu
12777,Masonry,Residential,660.5,1,Siumu
12780,Masonry,Residential,248.6,1,Falealili
12784,Masonry,Residential,96.0,1,Safata
12790,Masonry,Residential,178.5,1,Aleipata Itupa i Luga
12792,Masonry,Residential,211.5,1,Aleipata Itupa i Lalo
12801,Masonry,Residential,207.5,1,Falealili
12804,Masonry,Residential,60.2,1,Falealili
12826,Masonry,Residential,388.6,1,Aleipata Itupa i Lalo
12834,Masonry,Residential,107.4,1,Falealili
12842,Masonry,Outbuilding,68.1,1,Falealili
12843,Masonry,Residential,245.2,1,Aleipata Itupa i Lalo
12860,Masonry,Residential,238.3,1,Falealili
12861,Masonry,Residential,294.7,1,Aleipata Itupa i Lalo
12869,Masonry,Residential,191.2,1,Siumu
12873,Masonry,Outbuilding,56.9,1,
12881,Timber,Tourist Fale,19.9,1,Lepa
12887,Masonry,Outbuilding,38.8,1,Aleipata Itupa i Lalo
12890,Masonry,Fale,104.7,1,Falealili
12892,Masonry,Hotel,31.4,2,Lepa
12894,Masonry,Outbuilding,73.1,1,Vaa o Fonoti
12895,Masonry,Residential,94.4,1,Falealili
12898,Masonry,Residential,137.0,1,Safata
12898,Timber,Tourist Fale,18.7,1,Aleipata Itupa i Luga
12917,Masonry,Outbuilding,63.3,1,Falealili
12918,Masonry,Hotel,51.3,2,Lepa
12919,Masonry,Residential,146.1,1,Lepa
12919,Masonry,Residential,196.3,1,Aleipata Itupa i Luga
12922,Masonry,Residential,103.3,1,Aleipata Itupa i Luga
12923,Masonry,Residential,200.3,1,Siumu
12926,Masonry,Outbuilding,60.1,1,Safata
12933,Masonry,Outbuilding,29.3,1,Safata
12938,Masonry,Residential,278.3,1,Safata
12950,Masonry,Residential,252.8,1,Safata
12951,Masonry,Hotel,126.9,2,Lotofaga
12956,Masonry,Residential,373.0,1,Aleipata Itupa i Luga
12958,Masonry,Residential,203.1,1,Siumu
12963,Masonry,Religious,429.0,1,Siumu
12968,Masonry,Outbuilding,78.3,1,Falealili
12968,Masonry,Outbuilding,79.1,1,Safata
12973,Masonry,Residential,220.4,1,Aleipata Itupa i Lalo
12974,Masonry,Outbuilding,11.6,1,Falealili
12974,Masonry,Residential,88.4,1,Aleipata Itupa i Lalo
12978,Masonry,Residential,95.1,1,Vaa o Fonoti
12982,Masonry,Residential,14.2,1,Aleipata Itupa i Lalo
12983,Masonry,Outbuilding,24.9,1,Falealili
12994,Masonry,Outbuilding,20.6,1,Aleipata Itupa i Lalo
13001,Masonry,Outbuilding,228.1,1,Falealili
13015,Masonry,Outbuilding,12.8,1,Vaa o Fonoti
13019,Masonry,Residential,180.5,1,Safata
13027,Masonry,Residential,229.2,1,Aleipata Itupa i Lalo
13031,Masonry,Residential,221.0,1,Lepa
13043,Masonry,Residential,628.5,1,Falealili
13047,Timber,Outbuilding,21.5,1,Aleipata Itupa i Luga
13049,Masonry,Residential,289.7,1,Falealili
13051,Masonry,Residential,141.9,1,Siumu
13056,Masonry,Hotel,52.8,1,Siumu
13056,Masonry,Outbuilding,68.6,1,Aleipata Itupa i Lalo
13057,Timber,Outbuilding,40.0,1,Aleipata Itupa i Luga
13060,Masonry,Residential,214.7,1,Aleipata Itupa i Lalo
13061,Masonry,Outbuilding,70.5,1,Safata
13070,Masonry,Outbuilding,50.4,1,Vaa o Fonoti
13072,Masonry,Commercial,88.6,3,Siumu
13079,Masonry,Residential,324.6,1,Safata
13090,Masonry,Residential,125.0,1,Falealili
13101,Masonry,Residential,107.6,1,Falealili
13102,Timber,Tourist Fale,11.1,1,Lepa
13103,Masonry,Hotel,52.5,3,Falealili
13128,Masonry,Residential,378.8,1,Vaa o Fonoti
13134,Masonry,Residential,141.3,1,Aleipata Itupa i Lalo
13137,Timber,Residential,16.3,1,Aleipata Itupa i Luga
13143,Masonry,Outbuilding,30.6,1,Aleipata Itupa i Lalo
13145,Timber,Outbuilding,25.6,1,Aleipata Itupa i Lalo
13162,Masonry,Outbuilding,37.4,1,Siumu
13177,Masonry,Residential,248.3,1,Aleipata Itupa i Luga
13178,Masonry,Residential,177.8,1,Aleipata Itupa i Lalo
13188,Masonry,Residential,285.7,1,Aleipata Itupa i Lalo
13198,Masonry,Residential,149.5,1,Lepa
13208,Masonry,Outbuilding,19.1,1,Falealili
13217,Masonry,Residential,298.9,1,Aleipata Itupa i Lalo
13224,Masonry,Outbuilding,36.0,1,Falealili
13227,Masonry,Residential,249.2,1,Aleipata Itupa i Lalo
13231,Masonry,Residential,186.3,1,Siumu
13234,Masonry,Outbuilding,19.9,1,Falealili
13235,Masonry,Outbuilding,145.5,1,Safata
13238,Masonry,Outbuilding,30.0,1,Lotofaga
13239,Masonry,Residential,238.0,1,Lotofaga
13240,Masonry,Outbuilding,81.1,1,Lotofaga
13243,Masonry,Residential,142.4,1,Lotofaga
13243,Masonry,Residential,310.8,1,Aleipata Itupa i Lalo
13245,Masonry,Residential,94.1,1,Aleipata Itupa i Lalo
13254,Masonry,Outbuilding,82.3,1,Safata
13275,Masonry,Outbuilding,124.9,1,Siumu
13279,Masonry,Residential,54.1,1,Falealili
13281,Masonry,Outbuilding,75.8,1,Falealili
13287,Masonry,Outbuilding,44.3,1,Falealili
13289,Masonry,Outbuilding,114.3,1,Lotofaga
13292,Masonry,Outbuilding,13.2,1,Vaa o Fonoti
13300,Masonry,Residential,185.8,1,Safata
13307,Masonry,Residential,109.4,1,Lepa
13312,Masonry,Residential,160.5,1,Aleipata Itupa i Lalo
13320,Masonry,Outbuilding,57.4,1,Safata
13322,Masonry,Residential,67.6,1,Falealili
13326,Masonry,Outbuilding,95.3,1,Siumu
13332,Masonry,Outbuilding,47.9,1,Anoamaa East
13334,Masonry,Residential,215.0,1,Falealili
13335,Masonry,Outbuilding,15.9,1,Falealili
13339,Masonry,Residential,659.8,1,Safata
13340,Masonry,Outbuilding,73.3,1,Aleipata Itupa i Lalo
13342,Masonry,Tourist Fale,18.8,1,Lepa
13354,Masonry,Outbuilding,54.7,1,Lepa
13368,Masonry,Residential,73.7,1,Aleipata Itupa i Lalo
13371,Masonry,Outbuilding,83.3,1,Vaa o Fonoti
13372,Timber,Outbuilding,51.3,1,Aleipata Itupa i Lalo
13376,Masonry,Outbuilding,47.7,1,Safata
13382,Masonry,Outbuilding,81.9,1,Safata
13388,Masonry,Outbuilding,34.2,1,Aleipata Itupa i Lalo
13390,Timber,Fale,58.8,1,Safata
13391,Masonry,Fale,17.0,1,Aleipata Itupa i Luga
13397,Masonry,Outbuilding,104.9,1,Falealili
13401,Timber,Hotel,90.8,2,Siumu
13409,Timber,Tourist Fale,11.1,1,Lepa
13415,Masonry,Outbuilding,17.1,1,Falealili
13416,Masonry,Outbuilding,55.9,1,Safata
13419,Masonry,Hotel,64.7,2,Falealili
13420,Masonry,Residential,145.6,1,Aleipata Itupa i Lalo
13424,Masonry,Tourist Fale,30.4,1,Safata
13450,Timber,Tourist Fale,11.1,1,Lepa
13453,Masonry,Outbuilding,49.1,1,Siumu
13454,Masonry,Commercial,69.0,2,Siumu
13463,Masonry,Residential,200.3,1,Lepa
